	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
NCOA4	96	47	-5.925889634057565	0.03057
NCOA6	96	50	-6.201254485623389	0.02102
NCOR1	96	53	0.037955690963717696	0.50605
NCOR2	96	35	3.0978877247081975	0.80612
NCR1	96	52	-3.553759500297285	0.11602
NCR2	96	42	4.864813545585129	0.92668
NCR3	96	55	-7.3502293838614685	0.00652
NCRNA00185	96	65	-1.1095948641995836	0.34042
NCS1	96	55	-4.8594028611910725	0.04751
NCSTN	96	40	1.1412403212978346	0.63215
NDC80	96	74	-12.623172506199818	1e-05
NDE1	96	53	-3.150195370813644	0.14249
NDEL1	96	47	0.9991490234676472	0.63039
NDFIP1	96	39	0.9807261598780315	0.61438
NDN	96	39	-0.6088684234919904	0.42868
NDNF	96	46	-0.08909082763006718	0.48962
NDOR1	96	42	0.5242737979880852	0.56199
NDP	96	51	-2.4157297856208615	0.20924
NDRG1	96	40	0.33945148824676874	0.53823
NDRG2	96	48	-10.891309703388513	0.00036
NDRG3	96	49	-0.275822226619927	0.46263
NDRG4	96	44	-3.1298609780711755	0.16521
NDST1	96	40	-4.506571173572661	0.09274
NDST2	96	39	2.6193073388645502	0.77825
NDST3	96	57	-4.187642765831485	0.07042
NDST4	96	58	-6.3136551256714855	0.01272
NDUFA1	96	24	-0.5150390861658105	0.45255
NDUFA10	96	28	6.155753288800389	0.93005
NDUFA13	96	43	-2.109600739204905	0.26047
NDUFA2	96	57	-1.3367668437580242	0.31581
NDUFA3	96	49	-5.876595826028597	0.02885
NDUFA4	96	34	3.026501861846109	0.79668
NDUFA4L2	96	52	3.0129682325349925	0.84443
NDUFA5	96	61	-4.41928458027216	0.05334
NDUFA6	96	48	-1.4423174235576197	0.32018
NDUFA7	96	42	-1.505043780150257	0.32157
NDUFA8	96	46	3.318090346705263	0.85481
NDUFA9	96	45	-5.511298833786237	0.0445
NDUFAB1	96	66	-5.806734101746788	0.01394
NDUFAF1	96	60	-8.066360620641712	0.00203
NDUFAF3	96	36	4.046815871403546	0.86898
NDUFAF4	96	56	5.517478734371657	0.97123
NDUFB1	96	48	-3.1793983450092393	0.15285
NDUFB11	96	43	3.6033414238097317	0.8635
NDUFB2	96	48	-0.9131084263292466	0.38381
NDUFB3	96	58	-7.113973446071523	0.00613
NDUFB4	96	44	4.112448035902516	0.89715
NDUFB5	96	32	-4.0167131130549665	0.14565
NDUFB6	96	72	-5.515580445536348	0.01473
NDUFB7	96	29	0.3064467837245435	0.52957
NDUFB8	96	34	0.9847961220263859	0.60721
NDUFC1	96	59	-2.866912913018443	0.15244
NDUFC2	96	43	2.5341203356390825	0.78117
NDUFS1	96	37	-4.644172693926463	0.09671
NDUFS2	96	30	-3.065101260895058	0.21549
NDUFS3	96	60	1.022256682576317	0.64507
NDUFS4	96	45	-0.6398366589928705	0.41948
NDUFS6	96	41	-4.001761975473952	0.11549
NDUFS7	96	39	-2.8977054639488213	0.19931
NDUFS8	96	43	-12.082137665748395	0.00027
NDUFV1	96	30	5.035591134070577	0.90003
NDUFV2	96	38	2.9325052505750033	0.80288
NEAT1	96	37	-3.155723618357182	0.18712
NEB	96	49	-0.87711552192706	0.38594
NEBL	96	42	4.924710038657575	0.92921
NECAB2	96	55	-2.167034561903292	0.22575
NECAB3	96	41	2.0516937895492684	0.73183
NECAP1	96	47	3.6174413953959883	0.87847
NECAP2	96	34	-0.16975174683640115	0.48341
NEDD4	96	66	-6.784424753230333	0.00529
NEDD4L	96	26	3.2802773831116543	0.78279
NEDD8	96	48	-6.207674802198574	0.02459
NEDD9	96	32	4.113343390901186	0.85983
NEFH	96	49	2.909925321382887	0.82947
NEFL	96	45	2.313628333897093	0.76626
NEFM	96	41	-1.7258194131191744	0.30062
NEIL1	96	53	3.1318944886034736	0.85629
NEIL3	96	74	-16.879689904616107	1e-05
NEK1	96	39	-0.6150674369588696	0.42791
NEK11	96	24	0.19584688618043566	0.51905
NEK2	96	65	-15.260268794003533	1e-05
NEK3	96	48	-0.27032433339125234	0.46659
NEK4	96	71	-14.246495521974014	1e-05
NEK7	96	59	-5.241998187568717	0.02961
NEK9	96	35	-3.086211396245228	0.19588
NELF	96	44	-0.5504009299586454	0.43222
NELL1	96	54	-6.408688688819042	0.01535
NELL2	96	72	-3.112432710813694	0.10896
NEMF	96	45	-6.652960151904143	0.02055
NENF	96	22	2.6436303110511825	0.72084
NEO1	96	53	-6.639778888308299	0.01348
NES	96	51	-1.8115578424914947	0.27177
NET1	96	55	-7.753744066640958	0.00436
NETO2	96	56	-8.983532930118997	0.00114
NEU1	96	23	0.6592237880413498	0.56048
NEU2	96	25	2.260810368100568	0.70269
NEU3	96	48	0.3517015548102134	0.54665
NEURL	96	61	-0.9880047186872646	0.35617
NEUROD1	96	55	-6.788015792096131	0.01017
NEUROD2	96	44	-5.029773183148902	0.06113
NEUROD4	96	45	1.733587692759918	0.70672
NEUROD6	96	53	-4.765849303958506	0.05414
NEUROG1	96	45	-5.396083261293353	0.04745
NEUROG2	96	45	-0.19845232693057652	0.47568
NEUROG3	96	50	2.4620342556482506	0.79423
NF1	96	40	0.8021045306003135	0.59323
NF2	96	62	-9.537159010412203	0.0003
NFASC	96	46	-1.2041372118297813	0.35042
NFAT5	96	45	-2.325285746724893	0.23423
NFATC1	96	37	4.199857629601799	0.88107
NFATC2IP	96	53	-6.536041876102778	0.01483
NFATC3	96	61	-5.783942736356689	0.01756
NFATC4	96	44	3.101430673428747	0.83176
NFE2	96	33	-0.11739432308905165	0.48634
NFE2L1	96	34	-2.465229027424205	0.25295
NFE2L2	96	43	4.571057182206419	0.91779
NFE2L3	96	56	-5.951692975749986	0.0192
NFIB	96	48	-7.729229228932375	0.00713
NFIC	96	52	-3.5058888105572987	0.1195
NFIL3	96	51	-0.35377686732263175	0.45387
NFIX	96	39	1.4865040724401664	0.66895
NFKB1	96	60	-0.9815659818200866	0.36286
NFKB2	96	54	0.9985611284758045	0.6374
NFKBIA	96	39	1.0527549185357143	0.62258
NFKBIB	96	64	-6.367618479393763	0.00942
NFKBIE	96	44	0.22067145902319907	0.52718
NFKBIL1	96	26	0.3087926800797067	0.52967
NFRKB	96	59	-2.351789514561962	0.19948
NFS1	96	49	1.0051401581082238	0.6278
NFU1	96	42	-0.4913615232029624	0.43821
NFX1	96	54	-5.796073084393773	0.0251
NFYA	96	60	-6.32646224006675	0.01175
NFYB	96	61	-12.931400503867808	1e-05
NFYC	96	58	-0.9569614543657262	0.36809
NGB	96	33	-0.4694182289950458	0.44876
NGDN	96	52	-2.008613555782366	0.24789
NGF	96	38	2.565603096379162	0.77304
NGFR	96	49	0.12704051950817796	0.51563
NGFRAP1	96	41	3.2013666739569224	0.83117
NGLY1	96	35	2.337245296524087	0.74382
NGRN	96	47	-3.2739521866484718	0.14597
NHEJ1	96	38	-2.9761760746177726	0.19576
NHLH1	96	44	-1.86983549144768	0.28071
NHLH2	96	42	-0.634706744051174	0.42097
NHLRC2	96	69	-9.04582588018799	0.00021
NHP2	96	53	-4.263265027993547	0.07413
NHP2L1	96	62	-3.5869790464398776	0.09511
NID1	96	46	1.5154844298339598	0.68572
NID2	96	39	1.311230994003239	0.65029
NIF3L1	96	63	-13.037276382352701	1e-05
NIN	96	60	2.88967899277279	0.85149
NINJ1	96	38	0.9285096473498198	0.60782
NINJ2	96	45	-2.6183539816036037	0.20766
NINL	96	27	3.6220751141924787	0.81242
NIP7	96	62	-16.27301386219374	1e-05
NIPA2	96	72	-12.929879286997759	2e-05
NIPAL2	96	32	-0.5940739992203764	0.43809
NIPAL3	96	34	4.747048406685732	0.90012
NIPBL	96	48	-0.2401541940109896	0.47063
NIPSNAP1	96	24	-1.197799661116831	0.39109
NIPSNAP3B	96	51	-5.292370510436056	0.0397
NISCH	96	30	1.97644369118433	0.69639
NIT1	96	45	1.2300528341839267	0.65124
NIT2	96	39	-7.1495039924426225	0.0215
NKAIN1	96	33	-1.8137576162549391	0.31184
NKG7	96	68	-3.904734261049382	0.06643
NKIRAS2	96	33	-0.3558836838405462	0.46098
NKRF	96	43	1.408828483088953	0.66793
NKTR	96	61	-2.448850481007743	0.18463
NKX2-1	96	41	1.751724874463314	0.70122
NKX2-2	96	62	-2.646990167417764	0.16768
NKX2-5	96	46	-4.786123027015253	0.06511
NKX2-8	96	61	-4.833401025706741	0.03932
NKX3-1	96	59	-3.659074784691899	0.09546
NKX3-2	96	41	2.424434194783763	0.76821
NKX6-1	96	57	-4.16936250067895	0.07112
NLE1	96	74	-9.481959451409287	4e-05
NLGN1	96	55	-3.9681754428255407	0.08588
NLGN3	96	41	-0.7240193941551758	0.41098
NLGN4X	96	56	-1.3852013642525725	0.31264
NLGN4Y	96	70	-1.702944968122587	0.25117
NLK	96	54	-4.176210195036055	0.07792
NLRP1	96	66	-1.3968633416839538	0.30073
NLRP2	96	41	0.10996948227826235	0.51153
NLRP3	96	49	3.93323452088406	0.89935
NLRX1	96	31	6.969860282685977	0.95962
NMB	96	62	-1.3451739102705311	0.31166
NMBR	96	53	-5.08642585693954	0.04355
NMD3	96	47	1.8115364216459162	0.72269
NME1	96	60	-12.913016404529106	1e-05
NME3	96	39	1.7002820355306842	0.69153
NME4	96	44	-5.172567422341983	0.05621
NME5	96	44	-0.34888178068735276	0.4563
NME6	96	65	-8.95622681159657	0.00047
NME7	96	50	-2.744559432793068	0.18354
NMI	96	58	-3.8041543985725044	0.08847
NMNAT2	96	37	1.5306793253140822	0.66675
NMT1	96	57	-7.797041256798633	0.00325
NMT2	96	57	-4.313844072399585	0.06479
NMU	96	40	-6.445924190005428	0.03103
NMUR1	96	52	-7.114825387898947	0.00941
NNAT	96	42	1.5576494562509526	0.6788
NNMT	96	36	-2.3162055872933407	0.25373
NNT	96	67	2.2425266328156597	0.80544
NOC2L	96	63	-4.577340508460065	0.04585
NOC3L	96	65	-12.885089004306463	1e-05
NOC4L	96	60	-13.123470077382322	1e-05
NOD1	96	60	-3.1394653752011528	0.12958
NOD2	96	56	2.2804407586213467	0.7873
NOL10	96	66	-9.924564599632859	0.00014
NOL11	96	63	-7.593857858738083	0.00254
NOL12	96	64	-12.191403355723175	1e-05
NOL3	96	40	-0.649570273476646	0.42026
NOL4	96	56	-5.594566456133988	0.02579
NOL6	96	73	-13.413487478039764	1e-05
NOL7	96	41	1.9601531235132434	0.72277
NOL8	96	52	-10.459353595901279	0.00031
NOL9	96	57	-9.307863203057146	0.00066
NOLC1	96	58	-5.6924481166747185	0.02207
NONO	96	53	-0.6711413640684254	0.41127
NOP10	96	43	3.5362683044414664	0.85907
NOP14	96	64	-6.4391902321167835	0.00883
NOP16	96	47	-14.13555372355328	2e-05
NOP2	96	59	-8.116498135989135	0.00209
NOP56	96	64	-12.439722369076954	1e-05
NOS1	96	29	-0.42263715745769787	0.45547
NOS1AP	96	52	-1.057083156377807	0.35925
NOS2	96	61	-2.1520762034736634	0.21427
NOS3	96	45	-4.338433621223469	0.08888
NOSIP	96	37	-7.950763168990114	0.01466
NOTCH1	96	43	-5.916471389323641	0.03613
NOTCH2	96	56	-10.265785680787198	0.00028
NOTCH2NL	96	49	-3.344251020631741	0.13698
NOTCH3	96	49	7.94879347686454	0.99467
NOTCH4	96	35	0.6085920775802003	0.5696
NOV	96	39	1.021216265822991	0.61886
NOVA1	96	57	-4.421057882557665	0.06033
NOVA2	96	34	-0.18014273996987354	0.4822
NOX1	96	55	-0.8674943097198939	0.381
NOX3	96	49	-1.2041484593509666	0.3461
NOX4	96	35	4.719424147450762	0.90343
NOX5	96	34	5.822494670918396	0.94033
NPAS1	96	44	3.045079005694139	0.82742
NPAS2	96	40	-9.031755775939079	0.00509
NPAS3	96	48	0.38672832102394766	0.55108
NPAT	96	62	-15.223497206744174	1e-05
NPBWR2	96	53	-4.274845404338538	0.07363
NPC1	96	35	-3.1678920728661453	0.1894
NPC1L1	96	53	-8.698720001800691	0.00187
NPC2	96	39	-3.63457133727946	0.14504
NPDC1	96	28	0.2538898037138532	0.52411
NPEPL1	96	28	1.4688105499642854	0.643
NPEPPS	96	38	4.4394848767101935	0.89915
NPFF	96	47	-0.26303397157336805	0.47012
NPFFR1	96	36	5.605864281236408	0.93741
NPHP1	96	42	-1.8608486940426223	0.2842
NPHP4	96	48	4.534739248822097	0.92696
NPHS1	96	31	-2.031379909765772	0.29726
NPHS2	96	48	-3.1020924303225503	0.15869
NPIP	96	36	1.6911224053668839	0.68031
NPIPL3	96	33	-1.0968688840581098	0.38381
NPL	96	56	-3.454410739760503	0.11409
NPLOC4	96	56	-8.709938350097682	0.00153
NPM1	96	54	-3.4451231017031514	0.12059
NPM3	96	68	-8.817300693610644	0.00042
NPPA	96	57	-0.6832788369734814	0.40147
NPPB	96	55	-1.285468836439495	0.32652
NPPC	96	51	-2.439028717411392	0.20691
NPR1	96	22	0.3310299635414992	0.52995
NPR2	96	50	-2.4660538653599993	0.20804
NPR3	96	42	-1.395033176918029	0.33352
NPRL2	96	37	0.07643653345296036	0.50898
NPRL3	96	41	3.1183862454927977	0.8255
NPTN	96	55	-2.7639519008906297	0.16924
NPTX1	96	60	-15.895386492779842	1e-05
NPTX2	96	50	-5.631557719964288	0.03238
NPTXR	96	54	-0.39410670418453425	0.44649
NPVF	96	41	-4.900437125512865	0.07261
NPY	96	60	-11.677376673651601	2e-05
NPY1R	96	72	-2.7985121754484545	0.13402
NPY2R	96	50	-0.5699129243722166	0.42658
NPY5R	96	62	-6.516762347005988	0.0089
NPY6R	96	49	3.9865172736198655	0.90195
NQO1	96	39	-2.788916715921365	0.20831
NQO2	96	44	4.0585155186093775	0.89439
NR0B1	96	55	-0.9976995911293463	0.36417
NR0B2	96	34	-4.456306992285169	0.1162
NR1D2	96	45	1.9698405602318596	0.73197
NR1H2	96	56	-2.1003995584137303	0.2304
NR1H3	96	43	-1.2791174601183364	0.34816
NR1H4	96	45	-3.3828398100093553	0.14626
NR1I2	96	53	-1.702935628169862	0.28108
NR1I3	96	57	-1.9690789398702668	0.24122
NR2C1	96	37	-8.173233738032764	0.01282
NR2C2	96	51	-3.6681432190815	0.11149
NR2E1	96	56	-4.762422084864825	0.04875
NR2E3	96	27	-0.5443096188711566	0.44836
NR2F1	96	56	-7.165846693261693	0.00656
NR2F2	96	42	-10.597863070434851	0.00106
NR2F6	96	49	-0.3065785135983486	0.45879
NR3C1	96	60	1.6697130894853736	0.72631
NR3C2	96	73	-10.673394068640606	1e-05
NR4A1	96	35	0.6973457591843235	0.57975
NR4A2	96	55	-0.3338891798137014	0.45322
NR4A3	96	48	0.8548440872636909	0.60957
NR5A1	96	43	0.09346439166187961	0.51214
NR5A2	96	56	-2.6424992548971638	0.17757
NR6A1	96	40	0.6912472720652343	0.58027
NRAP	96	46	1.034816020816412	0.62915
NRAS	96	47	-0.04174062638251282	0.49845
NRBF2	96	49	1.2137383683428817	0.65411
NRBP1	96	47	-2.1340010313997277	0.24759
NRCAM	96	35	-0.37214335229993867	0.46022
NRD1	96	32	3.5627308515297305	0.82682
NRF1	96	69	-15.299242764581958	1e-05
NRG1	96	57	-2.4943643315097535	0.188
NRG2	96	49	-1.2289908621773975	0.34303
NRGN	96	59	-6.098243368589369	0.0147
NRIP1	96	41	-1.0614157137824733	0.37269
NRIP2	96	37	-2.5791305547314356	0.23202
NRIP3	96	70	-1.0471788577259062	0.33962
NRL	96	52	0.2970338803045556	0.54013
NRN1	96	68	-5.205440058008158	0.02318
NRP1	96	57	-4.292658114743625	0.06578
NRP2	96	54	-2.2363492638633318	0.22366
NRSN2	96	37	-1.2649461962307251	0.35928
NRTN	96	58	-4.151060782570148	0.07067
NRXN1	96	53	3.624018576135261	0.89079
NRXN2	96	42	4.729440042560293	0.92104
NRXN3	96	46	-2.7481351262657348	0.18973
NSA2	96	48	2.0685160545934487	0.75064
NSD1	96	43	-2.52598075969049	0.22181
NSDHL	96	44	-2.426358690430828	0.22559
NSF	96	63	-0.9540459926931066	0.35989
NSFL1C	96	57	-2.4009226905960004	0.19657
NSL1	96	62	-11.378094451814055	1e-05
NSMAF	96	53	-0.4989596018281422	0.43439
NSMCE4A	96	61	-13.018550204462501	1e-05
NSUN3	96	56	1.4295922372109682	0.69203
NSUN5	96	58	-5.666453968216236	0.02259
NSUN5P1	96	43	3.388265045768553	0.84886
NSUN5P2	96	46	-1.939147472913579	0.26812
NSUN6	96	61	0.1946647694040696	0.52615
NSUN7	96	61	-1.634768995503369	0.27363
NT5C	96	40	-2.261715966342336	0.25038
NT5C2	96	34	0.671336124410317	0.57382
NT5DC2	96	65	-5.640193145869617	0.01821
NT5DC3	96	50	-8.071315815879458	0.00453
NT5E	96	53	-3.4816386817283043	0.11862
NT5M	96	33	1.8211838214729916	0.68981
NTAN1	96	44	0.7451920638218364	0.59181
NTF3	96	43	-6.569169081887742	0.0236
NTHL1	96	62	-3.9879724255012263	0.07288
NTM	96	41	-6.870483543279053	0.02198
NTN1	96	54	-2.245881217356566	0.22273
NTN3	96	51	-3.7680843063791136	0.10544
NTNG1	96	57	-5.011469062694367	0.04016
NTRK1	96	58	1.5614956638591537	0.71113
NTRK2	96	61	-2.9633592212179893	0.13838
NTRK3	96	53	-1.312042376827171	0.32796
NTS	96	37	-1.9746662564534907	0.28721
NTSR1	96	51	-8.303175255054537	0.00359
NTSR2	96	47	-4.936693115686671	0.05806
NUAK1	96	37	-4.023342338805769	0.1294
NUBP1	96	75	-7.535719256746019	0.00125
NUBP2	96	35	0.8612770435586128	0.59786
NUBPL	96	41	-4.196132757613027	0.10458
NUCB1	96	39	2.0793031016386663	0.72802
NUCB2	96	50	-4.673287771566378	0.06231
NUCKS1	96	68	-9.86513051012149	0.00012
NUDC	96	56	-4.283207189945266	0.06749
NUDCD3	96	45	-10.626464645003772	0.00093
NUDT1	96	77	-15.769194865032258	1e-05
NUDT11	96	62	-2.118130635236585	0.22001
NUDT13	96	62	1.5165372517620384	0.71252
NUDT15	96	59	-12.782918173469696	1e-05
NUDT18	96	47	1.9951279683834127	0.74222
NUDT2	96	41	0.9459949260347056	0.61262
NUDT21	96	68	-5.056974858545522	0.0263
NUDT3	96	43	-3.0986527580971375	0.17291
NUDT4	96	44	0.6732312064492072	0.58298
NUDT6	96	47	-5.94877179451767	0.03016
NUDT7	96	38	-0.9542746498866275	0.39041
NUDT9	96	34	-5.379396598551556	0.07578
NUFIP1	96	72	-8.28862740329695	0.00045
NUMA1	96	42	-2.4413496497534726	0.22789
NUMB	96	47	-0.6121711392529643	0.42491
NUP107	96	56	-15.434420041363836	1e-05
NUP133	96	49	-0.5117843209938405	0.4318
NUP153	96	48	-2.2838751369384664	0.23113
NUP155	96	72	-11.375166879484746	2e-05
NUP160	96	75	-11.261670437531704	1e-05
NUP188	96	68	-11.54525192456042	3e-05
NUP205	96	68	-12.129132625187632	2e-05
NUP210	96	58	-8.599331274703838	0.00133
NUP214	96	45	-4.75050817632747	0.07059
NUP37	96	63	-14.285069582019633	1e-05
NUP43	96	64	-13.970202977385062	1e-05
NUP50	96	68	-13.118136670228191	1e-05
NUP54	96	77	-13.984657747347148	1e-05
NUP62	96	72	-15.034307633143056	1e-05
NUP62CL	96	56	-14.986293184322413	1e-05
NUP85	96	58	-5.1890670428781	0.03346
NUP88	96	68	-8.806009800282187	0.00044
NUP93	96	49	-3.8365617113829207	0.10509
NUP98	96	62	-8.197663210634998	0.00175
NUPL1	96	61	-8.052714234029919	0.00168
NUPL2	96	75	-16.29966929302313	1e-05
NUPR1	96	33	-0.17956257456351957	0.4795
NUS1P3	96	46	-0.39701471521393256	0.44992
NUSAP1	96	66	-13.631155945407302	1e-05
NUTF2	96	50	-0.24179821565871015	0.46939
NVL	96	54	-4.509149773778124	0.0632
NXF1	96	46	-3.3207926897799664	0.14525
NXF2	96	44	-5.757683127342838	0.03936
NXF3	96	41	-1.9774793653062614	0.27509
NXN	96	28	0.29491556031395755	0.52826
NXPH3	96	42	2.0029358625148146	0.72682
NXPH4	96	35	-1.2707931841794138	0.36183
NXT1	96	64	-17.5378893522555	1e-05
NXT2	96	67	-2.57881518305221	0.16075
NYNRIN	96	37	1.303448498052245	0.64333
NYX	96	50	3.365206788916322	0.86738
OAS1	96	49	-4.1530093146256934	0.08821
OAS2	96	56	1.652622958341092	0.71812
OAS3	96	51	-5.1396266501477745	0.04415
OASL	96	55	-4.277088783469152	0.0705
OAT	96	53	3.5595504523044474	0.8868
OAZ1	96	68	-4.232624859954213	0.05177
OAZ2	96	48	2.5181533208468583	0.79391
OAZ3	96	72	-4.684205417485692	0.0322
OBFC1	96	40	8.782039014467461	0.99373
OBFC2A	96	58	1.8061314528009678	0.73936
OBFC2B	96	66	-10.60539997735804	7e-05
OBP2A	96	38	-1.3105716030624133	0.35173
OBSCN	96	57	3.560405247289057	0.89394
OBSL1	96	35	1.600828820971104	0.67492
OCA2	96	44	4.390190535320789	0.91196
OCEL1	96	21	3.4591733872846704	0.7721
OCLM	96	42	-1.0553446676651281	0.37178
OCM2	96	45	1.4086187232393221	0.67121
OCRL	96	48	0.6314476706628838	0.58172
ODAM	96	49	-1.0970662501047437	0.35927
ODC1	96	65	-5.640410193917244	0.01821
ODF1	96	61	-4.1401366679991405	0.06546
ODF2	96	62	-8.779154294551612	0.00089
ODZ1	96	43	0.5383915173204431	0.56626
ODZ3	96	42	0.11404233471630427	0.51124
ODZ4	96	50	5.532428440278033	0.96458
OFD1	96	34	2.6516032077434986	0.76736
OGDH	96	46	-0.8496897100814541	0.39302
OGDHL	96	44	2.0521432129041695	0.73789
OGFOD1	96	61	-8.621335456910424	0.00085
OGFOD2	96	62	-3.06830048898902	0.13201
OGFR	96	41	-3.52112153412652	0.14506
OGFRL1	96	58	-6.010769430011797	0.01678
OGG1	96	44	-5.472497881372829	0.0471
OGN	96	41	-0.8540632281463586	0.39576
OGT	96	31	0.5162999599142881	0.55517
OIP5	96	68	-15.343899569863469	1e-05
OLA1	96	32	-3.822438723176004	0.1567
OLAH	96	63	-11.292116191960897	1e-05
OLFM1	96	56	0.6805640618708367	0.59361
OLFM4	96	53	-2.653046266158672	0.18362
OLFML1	96	35	1.4015455270300707	0.65496
OLFML2A	96	38	-3.895581236662134	0.13256
OLFML2B	96	57	-0.45329812657384516	0.43344
OLFML3	96	27	-3.1252898922948162	0.22367
OLIG2	96	53	-3.8702864398658656	0.09394
OLR1	96	33	0.8400185629137229	0.59132
OMD	96	44	0.5656151156183963	0.56981
OMG	96	49	-3.417289588938981	0.1319
OMP	96	45	-3.11087073463141	0.1657
ONECUT1	96	40	0.28246747012401385	0.53171
ONECUT2	96	59	-1.4237759438053408	0.3044
OPA1	96	60	0.6325605441582084	0.59093
OPA3	96	68	-3.142904780139371	0.1135
OPCML	96	59	-4.1940514068079295	0.06558
OPHN1	96	35	-0.02393839809242094	0.4989
OPLAH	96	20	2.024277739809601	0.66532
OPN1SW	96	40	0.4235756130406164	0.5482
OPN3	96	39	-3.3124540267075795	0.16756
OPRD1	96	33	-0.7816510829772673	0.41654
OPRK1	96	46	-1.4173506325659362	0.32486
OPRL1	96	55	-7.176824192409594	0.00741
OPRM1	96	57	3.4643674668701245	0.88753
OPTN	96	23	0.3491114280384061	0.53149
OR10C1	96	55	-10.09565561849809	0.00029
OR10H1	96	39	-0.367346482061862	0.4575
OR10H2	96	47	-1.6626834409971887	0.29845
OR10H3	96	46	-0.36178683777559034	0.45423
OR10J1	96	46	-5.571615793938153	0.03999
OR11A1	96	42	-0.37854420258313237	0.45159
OR12D2	96	41	4.266981563186775	0.89775
OR12D3	96	53	-3.017052333699643	0.15241
OR1A1	96	50	2.280073368103936	0.77593
OR1A2	96	52	-1.2058228426518456	0.34051
OR1D2	96	30	0.5307001254619533	0.55434
OR1E1	96	43	-0.5861180545142867	0.42951
OR1F1	96	33	-2.4090335382157804	0.25775
OR1F2P	96	58	1.7357372009771386	0.73177
OR1G1	96	45	-0.46142734735559715	0.44226
OR2B2	96	54	-2.314634662729078	0.21537
OR2B6	96	56	-9.655159744770943	0.0005
OR2C1	96	48	3.9732680435161107	0.89945
OR2F1	96	40	0.2778671817881006	0.53115
OR2F2	96	60	-1.5484656575660656	0.28846
OR2H1	96	52	-1.8546448753514224	0.26395
OR2H2	96	37	2.2222417538107098	0.73372
OR2J2	96	51	0.6442186596501058	0.58624
OR2J3	96	58	-0.2116600896205552	0.46862
OR2S2	96	58	-5.062077587293529	0.03721
OR2W1	96	57	2.703650779148932	0.82935
OR3A1	96	49	-2.763817891560467	0.18219
OR3A2	96	44	-1.1109047909240855	0.36499
OR3A3	96	34	2.7274875001705374	0.77382
OR51E2	96	38	0.9398719856577308	0.60915
OR52A1	96	57	-5.539410134933956	0.02657
OR5I1	96	56	-9.57994018414336	0.00052
OR6A2	96	47	2.439808922892208	0.78616
OR7A10	96	54	-2.1266213465921564	0.23478
OR7A17	96	55	-2.9037141114321035	0.15746
OR7A5	96	42	-4.916384260499848	0.07012
OR7C1	96	46	-2.6154715393917445	0.20139
OR7C2	96	44	-1.7717505370157554	0.29163
OR7E14P	96	56	-2.80716157129356	0.16287
OR7E156P	96	53	-3.4384794140357884	0.12177
OR7E19P	96	46	-3.768352089012452	0.11597
OR7E24	96	53	-3.0851829383056866	0.14723
OR7E47P	96	31	0.20309128115078887	0.52283
OR7E87P	96	54	2.4625541922227163	0.80209
ORAI2	96	47	-1.6589357873716717	0.29889
ORAI3	96	21	-1.7274527220086577	0.35329
ORC1	96	31	-5.176677534013955	0.09172
ORC2	96	70	-11.48224547906808	1e-05
ORC3	96	49	-3.351231507811336	0.13644
ORC4	96	37	-3.4066622682367447	0.16863
ORC5	96	68	-13.952740949729568	1e-05
ORC6	96	61	-20.838389635684255	1e-05
ORM1	96	44	-5.0755938021217215	0.05938
ORMDL2	96	30	-1.237900617505051	0.37377
OS9	96	35	3.338785395078159	0.82351
OSBP	96	25	5.824058859446187	0.90758
OSBP2	96	53	-0.14381114771866804	0.48136
OSBPL10	96	30	1.2388032389223322	0.62617
OSBPL11	96	49	-2.298392684882424	0.22449
OSBPL1A	96	24	4.782093941763364	0.8626
OSBPL2	96	39	-1.2545641275815362	0.35649
OSBPL3	96	46	-6.070886829140563	0.0285
OSBPL7	96	50	3.051866728353872	0.84466
OSBPL8	96	56	-5.552995225528978	0.02669
OSBPL9	96	31	-3.6511361773367432	0.17135
OSGEP	96	46	-2.0139804066303943	0.26048
OSGEPL1	96	49	-10.214728621829384	0.00073
OSGIN1	96	33	0.08590517601971158	0.50844
OSGIN2	96	33	-1.1922078314760496	0.37367
OSM	96	54	-2.6114545467142625	0.18737
OSMR	96	36	-3.3224706527748156	0.17251
OSR2	96	37	0.2961777286877094	0.53384
OSTF1	96	53	-7.1667190723579495	0.00849
OSTM1	96	46	-2.2808056923997095	0.23306
OTC	96	45	0.09280742019199875	0.5119
OTOF	96	49	0.4157788926666337	0.55307
OTOR	96	39	-5.467956442481939	0.05753
OTUB1	96	24	2.1646649591929483	0.69422
OTUB2	96	50	-7.673011819956081	0.00658
OTUD3	96	62	-6.852444761296071	0.00659
OTUD4	96	66	-3.2680744195910836	0.10827
OTUD7B	96	48	-0.06486225435551854	0.49326
OVGP1	96	43	-1.5445479426868738	0.31896
OVOL1	96	70	-3.7295412336115237	0.07251
OVOL2	96	33	2.567698073978922	0.75794
OXA1L	96	36	1.8802226392597938	0.69933
OXCT1	96	64	-5.091347668820535	0.02981
OXCT2	96	52	-0.24587525798430013	0.46547
OXR1	96	40	-2.103001118460796	0.26557
OXSM	96	55	-2.1147116083660524	0.23147
OXSR1	96	43	-5.994564589924407	0.03427
OXT	96	61	0.5558577546539867	0.57822
OXTR	96	38	-0.6726595712423975	0.42158
P2RX1	96	29	-2.504181108976806	0.26293
P2RX2	96	47	1.0499838096731549	0.63643
